Shenfield,Brentwood,250,39,4
Brentwood,Harold Wood,39,125,4
Harold Wood,Gidea Park,125,107,3
Gidea Park,Romford,107,239,3
Romford,Chadwell,239,52,3
Chadwell,Goodmayes,52,112,2
Goodmayes,Seven Kings,112,247,2
Seven Kings,Ilford,247,149,4
Ilford,Manor Park,149,182,2
Manor Park,Forest Gate,182,103,3
Forest Gate,Maryland,103,185,2
Maryland,Stratford,185,278,3
Stratford,Liverpool Street,278,175,8
